signal_id,name,namespace,registry_category,frequency,status,config_json,output_key,s001_reference_function,observed_days,primary_state_count,primary_value_counts_json,full_value_counts_json,error_type,error
SIG-30M-62796591A9C0BEA6,tas_macd_dist_V230410,tas,kline,30m,GENERATED,"{""freq"":""30分钟"",""key"":""DIF"",""n"":5,""name"":""tas_macd_dist_V230410"",""w"":200}",30分钟_DIF多空分层W200N5_BS辅助V230410,False,1378,2,"{""多头"":742,""空头"":636}","{""多头_第1层_任意"":228,""多头_第2层_任意"":173,""多头_第3层_任意"":134,""多头_第4层_任意"":98,""多头_第5层_任意"":109,""空头_第1层_任意"":112,""空头_第2层_任意"":60,""空头_第3层_任意"":105,""空头_第4层_任意"":148,""空头_第5层_任意"":211}",,
SIG-30M-9CFEB4C8DC32EE8F,tas_macd_first_bs_V221201,tas,kline,30m,GENERATED,"{""di"":1,""fastperiod"":12,""freq"":""30分钟"",""name"":""tas_macd_first_bs_V221201"",""signalperiod"":9,""slowperiod"":26}",30分钟_D1MACD12#26#9_BS1辅助V221201,False,1378,3,"{""一买"":4,""一卖"":18,""其他"":1356}","{""一买_任意_任意"":4,""一卖_任意_任意"":18,""其他_任意_任意"":1356}",,
SIG-30M-C772DB52FEE47F1D,tas_macd_first_bs_V221216,tas,kline,30m,GENERATED,"{""di"":1,""fastperiod"":12,""freq"":""30分钟"",""name"":""tas_macd_first_bs_V221216"",""signalperiod"":9,""slowperiod"":26}",30分钟_D1MACD12#26#9_BS1辅助V221216,False,1378,3,"{""一买"":7,""一卖"":37,""其他"":1334}","{""一买_死叉_任意"":2,""一买_金叉_任意"":5,""一卖_死叉_任意"":23,""一卖_金叉_任意"":14,""其他_死叉_任意"":698,""其他_金叉_任意"":636}",,
SIG-30M-DBCF1773F1530589,tas_macd_power_V221108,tas,kline,30m,GENERATED,"{""di"":1,""fastperiod"":12,""freq"":""30分钟"",""name"":""tas_macd_power_V221108"",""signalperiod"":9,""slowperiod"":26}",30分钟_D1K#MACD12#26#9强弱_BS辅助V221108,False,1378,4,"{""弱势"":390,""强势"":296,""超弱"":333,""超强"":359}","{""弱势_任意_任意"":390,""强势_任意_任意"":296,""超弱_任意_任意"":333,""超强_任意_任意"":359}",,
SIG-30M-06973361111597F1,tas_macd_second_bs_V221201,tas,kline,30m,GENERATED,"{""di"":1,""fastperiod"":12,""freq"":""30分钟"",""name"":""tas_macd_second_bs_V221201"",""signalperiod"":9,""slowperiod"":26}",30分钟_D1MACD12#26#9_BS2辅助V221201,False,1378,3,"{""二买"":46,""二卖"":43,""其他"":1289}","{""二买_死叉_任意"":35,""二买_金叉_任意"":11,""二卖_死叉_任意"":14,""二卖_金叉_任意"":29,""其他_死叉_任意"":674,""其他_金叉_任意"":615}",,
SIG-30M-C1FADCE1CB5393A7,tas_macd_xt_V221208,tas,kline,30m,GENERATED,"{""di"":1,""fastperiod"":12,""freq"":""30分钟"",""name"":""tas_macd_xt_V221208"",""signalperiod"":9,""slowperiod"":26}",30分钟_D1K#MACD12#26#9形态_BS辅助V221208,False,1378,7,"{""其他"":926,""多翻空"":86,""杀多棒"":47,""空翻多"":96,""红缩头"":72,""绿抽脚"":105,""逼空棒"":46}","{""其他_任意_任意"":926,""多翻空_任意_任意"":86,""杀多棒_任意_任意"":47,""空翻多_任意_任意"":96,""红缩头_任意_任意"":72,""绿抽脚_任意_任意"":105,""逼空棒_任意_任意"":46}",,
SIG-30M-67152D937FB8C62F,tas_rsi_base_V230227,tas,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""name"":""tas_rsi_base_V230227"",""th"":20,""timeperiod"":6}",30分钟_D1T20RSI6_RSI辅助V230227,False,1378,3,"{""其他"":1205,""超买"":89,""超卖"":84}","{""其他_向上_任意"":652,""其他_向下_任意"":553,""超买_向上_任意"":75,""超买_向下_任意"":14,""超卖_向上_任意"":8,""超卖_向下_任意"":76}",,
SIG-30M-68A922E489FB23ED,tas_rumi_V230704,tas,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""name"":""tas_rumi_V230704"",""rumi_window"":30,""timeperiod1"":3,""timeperiod2"":50}",30分钟_D1F3S50R30_BS辅助V230704,False,1378,3,"{""其他"":1358,""多头"":8,""空头"":12}","{""其他_任意_任意"":1358,""多头_任意_任意"":8,""空头_任意_任意"":12}",,
SIG-30M-791D6B8746F45A30,tas_sar_base_V230425,tas,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""max_overlap"":5,""name"":""tas_sar_base_V230425""}",30分钟_D1MO5SAR_BS辅助V230425,False,1378,3,"{""其他"":996,""看多"":184,""看空"":198}","{""其他_任意_任意"":996,""看多_任意_任意"":184,""看空_任意_任意"":198}",,
SIG-30M-7244E471EBB5B66C,tas_second_bs_V230228,tas,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""ma_type"":""SMA"",""n"":21,""name"":""tas_second_bs_V230228"",""timeperiod"":20}",30分钟_D1N21#SMA#20_BS2辅助V230228,False,1378,3,"{""二买"":109,""二卖"":62,""其他"":1207}","{""二买_任意_任意"":109,""二卖_任意_任意"":62,""其他_任意_任意"":1207}",,
SIG-30M-A59D8C6CAD069B60,tas_second_bs_V230303,tas,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""ma_type"":""SMA"",""name"":""tas_second_bs_V230303"",""timeperiod"":30}",30分钟_D1SMA#30_BS2辅助V230303,False,1378,3,"{""二买"":48,""二卖"":66,""其他"":1264}","{""二买_任意_任意"":48,""二卖_任意_任意"":66,""其他_任意_任意"":1264}",,
SIG-30M-0EBDC289C363AE05,tas_slope_V231019,tas,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""n"":10,""name"":""tas_slope_V231019"",""th"":80}",30分钟_D1DIF10斜率T80_BS辅助V231019,False,1378,3,"{""其他"":954,""看多"":186,""看空"":238}","{""其他_任意_任意"":954,""看多_任意_任意"":186,""看空_任意_任意"":238}",,
SIG-30M-F5690EDBCA698E49,vol_double_ma_V230214,vol,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""ma_type"":""SMA"",""name"":""vol_double_ma_V230214"",""t1"":5,""t2"":20}",30分钟_D1VOL双均线SMA#5#20_BS辅助V230214,False,1378,2,"{""看多"":426,""看空"":952}","{""看多_任意_任意"":426,""看空_任意_任意"":952}",,
SIG-30M-127D37392E480BB4,vol_gao_di_V221218,vol,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""name"":""vol_gao_di_V221218""}",30分钟_D1K_量柱V221218,False,1378,4,"{""低量柱"":32,""其他"":566,""高量柱"":774,""高量黄金柱"":6}","{""低量柱_10K_任意"":18,""低量柱_6K_任意"":4,""低量柱_7K_任意"":1,""低量柱_8K_任意"":5,""低量柱_9K_任意"":4,""其他_任意_任意"":566,""高量柱_10K_任意"":313,""高量柱_6K_任意"":134,""高量柱_7K_任意"":247,""高量柱_8K_任意"":74,""高量柱_9K_任意"":6,""高量黄金柱_10K_任意"":3,""高量黄金柱_7K_任意"":3}",,
SIG-30M-B6510599451AAC42,vol_single_ma_V230214,vol,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""ma_type"":""SMA"",""name"":""vol_single_ma_V230214"",""timeperiod"":5}",30分钟_D1VOL#SMA#5_分类V230214,False,1378,2,"{""多头"":1138,""空头"":240}","{""多头_向上_任意"":956,""多头_向下_任意"":182,""空头_向上_任意"":95,""空头_向下_任意"":145}",,
SIG-30M-235C2987D2CC329A,vol_ti_suo_V221216,vol,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""name"":""vol_ti_suo_V221216""}",30分钟_D1K_量柱V221216,False,1378,3,"{""其他"":688,""梯量"":621,""缩量"":69}","{""其他_任意_任意"":688,""梯量_价升_任意"":226,""梯量_价平_任意"":183,""梯量_价跌_任意"":212,""缩量_价升_任意"":37,""缩量_价平_任意"":17,""缩量_价跌_任意"":15}",,
SIG-30M-127EE8AD547D57A8,vol_window_V230731,vol,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""m"":30,""n"":10,""name"":""vol_window_V230731"",""w"":5}",30分钟_D1W5M30N10_窗口能量V230731,False,1378,9,"{""高量N10"":450,""高量N2"":4,""高量N3"":10,""高量N4"":44,""高量N5"":76,""高量N6"":112,""高量N7"":170,""高量N8"":232,""高量N9"":280}","{""高量N10_低量N1_任意"":165,""高量N10_低量N2_任意"":89,""高量N10_低量N3_任意"":67,""高量N10_低量N4_任意"":51,""高量N10_低量N5_任意"":20,""高量N10_低量N6_任意"":32,""高量N10_低量N7_任意"":16,""高量N10_低量N8_任意"":9,""高量N10_低量N9_任意"":1,""高量N2_低量N1_任意"":4,""高量N3_低量N1_任意"":10,""高量N4_低量N1_任意"":40,""高量N4_低量N2_任意"":4,""高量N5_低量N1_任意"":55,""高量N5_低量N2_任意"":15,""高量N5_低量N3_任意"":5,""高量N5_低量N4_任意"":1,""高量N6_低量N1_任意"":77,""高量N6_低量N2_任意"":15,""高量N6_低量N3_任意"":17,""高量N6_低量N4_任意"":3,""高量N7_低量N1_任意"":86,""高量N7_低量N2_任意"":44,""高量N7_低量N3_任意"":33,""高量N7_低量N4_任意"":3,""高量N7_低量N5_任意"":4,""高量N8_低量N1_任意"":109,""高量N8_低量N2_任意"":56,""高量N8_低量N3_任意"":31,""高量N8_低量N4_任意"":25,""高量N8_低量N5_任意"":9,""高量N8_低量N6_任意"":2,""高量N9_低量N1_任意"":117,""高量N9_低量N2_任意"":56,""高量N9_低量N3_任意"":40,""高量N9_低量N4_任意"":38,""高量N9_低量N5_任意"":13,""高量N9_低量N6_任意"":13,""高量N9_低量N7_任意"":3}",,
SIG-30M-0B67F732F0848D8E,vol_window_V230801,vol,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""name"":""vol_window_V230801"",""w"":5}",30分钟_D1W5_窗口能量V230801,False,1378,2,"{""先放后缩"":268,""先缩后放"":1110}","{""先放后缩_任意_任意"":268,""先缩后放_任意_任意"":1110}",,
SIG-30M-0109B5BEED5B648E,xl_bar_basis_V240411,xl,kline,30m,GENERATED,"{""freq"":""30分钟"",""n"":2,""name"":""xl_bar_basis_V240411""}",30分钟_N2_形态V240411,False,1378,3,"{""其他"":1373,""看涨吞没"":4,""看跌吞没"":1}","{""其他_任意_任意"":1373,""看涨吞没_任意_任意"":4,""看跌吞没_任意_任意"":1}",,
SIG-30M-339BE8D84CC10C75,xl_bar_basis_V240412,xl,kline,30m,GENERATED,"{""freq"":""30分钟"",""n"":10,""name"":""xl_bar_basis_V240412"",""th"":3}",30分钟_N10#TH3_形态V240412,False,1378,3,"{""其他"":1359,""看涨长蜡烛"":8,""看跌长蜡烛"":11}","{""其他_任意_任意"":1359,""看涨长蜡烛_任意_任意"":8,""看跌长蜡烛_任意_任意"":11}",,
SIG-30M-F66D4BEF6AEF637A,xl_bar_position_V240328,xl,kline,30m,GENERATED,"{""freq"":""30分钟"",""n"":10,""name"":""xl_bar_position_V240328""}",30分钟_N10_BS辅助V240328,False,1378,3,"{""其他"":577,""相对低点"":408,""相对高点"":393}","{""其他_任意_任意"":577,""相对低点_任意_任意"":408,""相对高点_任意_任意"":393}",,
SIG-30M-E6169F25F1DAB1EE,xl_bar_trend_V240329,xl,kline,30m,GENERATED,"{""freq"":""30分钟"",""m"":5,""n"":10,""name"":""xl_bar_trend_V240329""}",30分钟_N10M5_十字线反转V240329,False,1378,3,"{""其他"":1309,""底部十字孕线"":42,""顶部十字孕线"":27}","{""其他_其他_任意"":1309,""底部十字孕线_其他_任意"":42,""顶部十字孕线_其他_任意"":27}",,
SIG-30M-BF09ECD9ABCE55A0,xl_bar_trend_V240330,xl,kline,30m,GENERATED,"{""freq"":""30分钟"",""m"":21,""ma_type"":""SMA"",""n"":5,""name"":""xl_bar_trend_V240330""}",30分钟_N5M21#SMA_双均线过滤V240330,False,1378,2,"{""看多"":725,""看空"":653}","{""看多_第01次_任意"":47,""看多_第02次_任意"":37,""看多_第03次_任意"":24,""看多_第04次_任意"":27,""看多_第05次_任意"":37,""看多_第06次_任意"":42,""看多_第07次_任意"":39,""看多_第08次_任意"":39,""看多_第09次_任意"":29,""看多_第10次_任意"":404,""看空_第01次_任意"":31,""看空_第02次_任意"":33,""看空_第03次_任意"":27,""看空_第04次_任意"":36,""看空_第05次_任意"":36,""看空_第06次_任意"":32,""看空_第07次_任意"":45,""看空_第08次_任意"":33,""看空_第09次_任意"":15,""看空_第10次_任意"":365}",,
SIG-30M-6FD7E2EE42E77B3A,xl_bar_trend_V240331,xl,kline,30m,GENERATED,"{""freq"":""30分钟"",""n"":20,""name"":""xl_bar_trend_V240331""}",30分钟_N20_突破信号V240331,False,1378,3,"{""做多"":158,""做空"":177,""其他"":1043}","{""做多_任意_任意"":158,""做空_任意_任意"":177,""其他_任意_任意"":1043}",,
SIG-30M-CC8A74C77A1634F3,xl_bar_trend_V240623,xl,kline,30m,GENERATED,"{""freq"":""30分钟"",""n"":20,""name"":""xl_bar_trend_V240623""}",30分钟_N20通道_突破信号V240623,False,1378,3,"{""做多"":163,""做空"":180,""其他"":1035}","{""做多_任意_任意"":66,""做多_连续2次上涨_任意"":97,""做空_任意_任意"":59,""做空_连续2次下跌_任意"":121,""其他_任意_任意"":1035}",,
SIG-30M-CFD576D2D9191A40,zdy_bi_end_V230406,zdy,kline,30m,GENERATED,"{""freq"":""30分钟"",""name"":""zdy_bi_end_V230406""}",30分钟_D0停顿分型_BE辅助V230406,False,1378,3,"{""其他"":1151,""看多"":119,""看空"":108}","{""其他_任意_任意"":1151,""看多_任意_任意"":83,""看多_任意_底分区间"":5,""看多_内部底停顿_任意"":30,""看多_内部底停顿_底分区间"":1,""看空_任意_任意"":81,""看空_任意_顶分区间"":5,""看空_内部顶停顿_任意"":20,""看空_内部顶停顿_顶分区间"":2}",,
SIG-30M-DA2E41440F98A0AC,zdy_bi_end_V230407,zdy,kline,30m,GENERATED,"{""freq"":""30分钟"",""name"":""zdy_bi_end_V230407""}",30分钟_D0停顿分型_BE辅助V230407,False,1378,3,"{""其他"":1203,""看多"":97,""看空"":78}","{""其他_任意_任意"":1203,""看多_任意_任意"":70,""看多_内部底停顿_任意"":27,""看空_任意_任意"":63,""看空_内部顶停顿_任意"":15}",,
SIG-30M-BAA2B476822ED56F,zdy_dif_V230527,zdy,kline,30m,GENERATED,"{""freq"":""30分钟"",""n"":10,""name"":""zdy_dif_V230527"",""t"":30}",30分钟_N10T30_DIF远离V230527,False,1378,3,"{""其他"":1202,""多头远离"":64,""空头远离"":112}","{""其他_任意_任意"":1202,""多头远离_任意_任意"":64,""空头远离_任意_任意"":112}",,
SIG-30M-84778856428C7D9C,zdy_dif_V230528,zdy,kline,30m,GENERATED,"{""freq"":""30分钟"",""n"":20,""name"":""zdy_dif_V230528"",""t"":80}",30分钟_N20T80_DIF远离V230528,False,1378,3,"{""其他"":1052,""多头远离"":168,""空头远离"":158}","{""其他_任意_任意"":1052,""多头远离_任意_任意"":168,""空头远离_任意_任意"":158}",,
SIG-30M-CD1BCE7D9D516E7E,zdy_macd_V230518,zdy,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""n"":9,""name"":""zdy_macd_V230518""}",30分钟_D1MACD交叉N9_BS辅助V230518,False,1378,2,"{""死叉"":723,""金叉"":655}","{""死叉_第1次_任意"":44,""死叉_第2次_任意"":46,""死叉_第3次_任意"":51,""死叉_第4次_任意"":46,""死叉_第5次_任意"":28,""死叉_第6次_任意"":45,""死叉_第7次_任意"":59,""死叉_第8次_任意"":54,""死叉_第9次_任意"":20,""死叉_超计数范围_任意"":330,""金叉_第1次_任意"":58,""金叉_第2次_任意"":41,""金叉_第3次_任意"":43,""金叉_第4次_任意"":38,""金叉_第5次_任意"":39,""金叉_第6次_任意"":35,""金叉_第7次_任意"":46,""金叉_第8次_任意"":49,""金叉_第9次_任意"":25,""金叉_超计数范围_任意"":281}",,
SIG-30M-757887E0D0A362BB,zdy_macd_V230519,zdy,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""n"":3,""name"":""zdy_macd_V230519""}",30分钟_D1N3MACD缩柱_BS辅助V230519,False,1378,3,"{""其他"":879,""多头连续缩柱"":257,""空头连续缩柱"":242}","{""其他_任意_任意"":879,""多头连续缩柱_任意_任意"":257,""空头连续缩柱_任意_任意"":242}",,
SIG-30M-EDB7703A593B5BCB,zdy_macd_V230527,zdy,kline,30m,GENERATED,"{""freq"":""30分钟"",""key"":""DIF"",""n"":10,""name"":""zdy_macd_V230527"",""t"":20,""w"":100}",30分钟_DIF远离W100N10T20_BS辅助V230527,False,1378,3,"{""其他"":1161,""多头远离"":82,""空头远离"":135}","{""其他_任意_任意"":1161,""多头远离_任意_任意"":82,""空头远离_任意_任意"":135}",,
SIG-30M-71715CA35A184B70,zdy_macd_bc_V230422,zdy,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""name"":""zdy_macd_bc_V230422"",""th"":50}",30分钟_D1T50MACD面积背驰_BS辅助V230422,False,1378,3,"{""上涨"":11,""下跌"":5,""其他"":1362}","{""上涨_5笔_任意"":4,""上涨_7笔_任意"":4,""上涨_9笔_任意"":3,""下跌_5笔_任意"":2,""下跌_7笔_任意"":1,""下跌_9笔_任意"":2,""其他_任意_任意"":1362}",,
SIG-30M-5C5340877F7F4468,zdy_macd_bs1_V230422,zdy,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""name"":""zdy_macd_bs1_V230422"",""th"":50}",30分钟_D1T50MACD_BS1辅助V230422,False,1378,2,"{""其他"":1371,""看空"":7}","{""其他_任意_任意"":1371,""看空_上涨11笔_任意"":2,""看空_上涨13笔_任意"":1,""看空_上涨7笔_任意"":4}",,
SIG-30M-E2C296C19B5DA4F1,zdy_macd_dif_V230516,zdy,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""name"":""zdy_macd_dif_V230516""}",30分钟_D1DIF走平_BS辅助V230516,False,1378,2,"{""看多"":614,""看空"":764}","{""看多_柱子否定_任意"":423,""看多_绿柱远离_任意"":191,""看空_柱子否定_任意"":462,""看空_红柱远离_任意"":302}",,
SIG-30M-AC76A24EF9878E7F,zdy_macd_dif_V230517,zdy,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""name"":""zdy_macd_dif_V230517""}",30分钟_D1MACD开仓_BS辅助V230517,False,1378,3,"{""其他"":1303,""看多"":41,""看空"":34}","{""其他_任意_任意"":1303,""看多_DIF破零轴_任意"":5,""看多_MACD金叉_任意"":25,""看多_MACD飞吻_任意"":11,""看空_DIF破零轴_任意"":14,""看空_MACD死叉_任意"":10,""看空_MACD飞吻_任意"":10}",,
SIG-30M-EDA4CA09BFFD9B6B,zdy_macd_dif_iqr_V230521,zdy,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""name"":""zdy_macd_dif_iqr_V230521""}",30分钟_D1DIF走平IQR_BS辅助V230521,False,1378,3,"{""其他"":1,""看多"":723,""看空"":654}","{""其他_其他_任意"":1,""看多_柱子否定_任意"":461,""看多_绿柱远离_任意"":262,""看空_柱子否定_任意"":359,""看空_红柱远离_任意"":295}",,
SIG-30M-6021767C93A7D80C,zdy_zs_V230423,zdy,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""name"":""zdy_zs_V230423""}",30分钟_D1中枢形态_BS辅助V230423,False,1378,3,"{""上涨"":34,""下跌"":42,""其他"":1302}","{""上涨_5笔_任意"":13,""上涨_7笔_任意"":15,""上涨_9笔_任意"":6,""下跌_5笔_任意"":19,""下跌_7笔_任意"":17,""下跌_9笔_任意"":6,""其他_任意_任意"":1302}",,
SIG-30M-D49839A5E3B29F88,zdy_zs_space_V230421,zdy,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""name"":""zdy_zs_space_V230421""}",30分钟_D1中枢空间_BS辅助V230421,False,1378,3,"{""上涨"":34,""下跌"":35,""其他"":1309}","{""上涨_5笔_任意"":18,""上涨_7笔_任意"":9,""上涨_9笔_任意"":7,""下跌_5笔_任意"":16,""下跌_7笔_任意"":14,""下跌_9笔_任意"":5,""其他_任意_任意"":1309}",,
SIG-DAILY-8ADEE5FB355909D9,adtm_up_dw_line_V230603,adtm,kline,daily,GENERATED,"{""di"":1,""freq"":""日线"",""m"":20,""n"":30,""name"":""adtm_up_dw_line_V230603"",""th"":5}",日线_D1N30M20TH5_ADTMV230603,False,1378,2,"{""看多"":457,""看空"":921}","{""看多_任意_任意"":457,""看空_任意_任意"":921}",,
SIG-DAILY-48340826DF02048E,amv_up_dw_line_V230603,amv,kline,daily,GENERATED,"{""di"":1,""freq"":""日线"",""m"":120,""n"":30,""name"":""amv_up_dw_line_V230603""}",日线_D1N30M120_AMV能量V230603,False,1378,2,"{""看多"":798,""看空"":580}","{""看多_任意_任意"":798,""看空_任意_任意"":580}",,
SIG-DAILY-0669C816495FFF54,asi_up_dw_line_V230603,asi,kline,daily,GENERATED,"{""di"":1,""freq"":""日线"",""n"":30,""name"":""asi_up_dw_line_V230603"",""p"":120}",日线_D1N30P120_ASI多空V230603,False,1378,2,"{""看多"":985,""看空"":393}","{""看多_任意_任意"":985,""看空_任意_任意"":393}",,
SIG-DAILY-D88BF77F03113E20,bar_accelerate_V221110,bar,kline,daily,GENERATED,"{""di"":1,""freq"":""日线"",""name"":""bar_accelerate_V221110"",""window"":10}",日线_D1W10_加速V221110,False,1378,3,"{""上涨"":72,""下跌"":17,""其他"":1289}","{""上涨_任意_任意"":72,""下跌_任意_任意"":17,""其他_任意_任意"":1289}",,
SIG-DAILY-DEF17EFDA0439B93,bar_accelerate_V221118,bar,kline,daily,GENERATED,"{""di"":1,""freq"":""日线"",""ma_type"":""SMA"",""name"":""bar_accelerate_V221118"",""timeperiod"":10,""window"":13}",日线_D1W13#SMA#10_加速V221118,False,1378,3,"{""上涨"":16,""下跌"":6,""其他"":1356}","{""上涨_任意_任意"":16,""下跌_任意_任意"":6,""其他_任意_任意"":1356}",,
SIG-DAILY-5157A67B0374E5E1,bar_accelerate_V240428,bar,kline,daily,GENERATED,"{""di"":1,""freq"":""日线"",""name"":""bar_accelerate_V240428"",""t"":1,""w"":21}",日线_D1W21T1_加速V240428,False,1378,3,"{""上涨"":132,""下跌"":103,""其他"":1143}","{""上涨_任意_任意"":132,""下跌_任意_任意"":103,""其他_任意_任意"":1143}",,
SIG-DAILY-96B34CC08345C693,bar_amount_acc_V230214,bar,kline,daily,GENERATED,"{""freq"":""日线"",""name"":""bar_amount_acc_V230214"",""parameter_policy"":""native_defaults""}",日线_D2N5_累计超10千万,False,1378,1,"{""是"":1378}","{""是_任意_任意"":1378}",,
